file,line,type,args,responsibility
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeFlow.java,115,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeFlow.java,120,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeFlow.java,122,KnowledgeDocumentAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeFlow.java,125,KnowledgeDocumentAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeFlow.java,131,KnowledgeDocumentAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeFlow.java,134,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeFlow.java,161,IndexJobAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeFlow.java,185,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeFlow.java,192,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeFlow.java,207,KnowledgeDocumentAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeIndexer.java,60,AtomicReference,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeIndexer.java,68,AtomicLong,0,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeIndexer.java,129,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeIndexer.java,156,ArrayList,0,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeIndexer.java,160,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeIndexer.java,162,String,3,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeIndexer.java,178,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeIndexer.java,193,KnowledgeDocumentAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeIndexer.java,219,IndexJobAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeIndexer.java,220,IndexJobAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeIndexer.java,230,KnowledgeDocumentAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeIndexer.java,302,KnowledgeDocumentAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeIndexer.java,312,KnowledgeChunkAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeIndexer.java,315,KnowledgeChunkAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeIndexer.java,372,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeIndexer.java,393,IndexJobAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeIndexer.java,395,IndexJobAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeIndexer.java,431,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeIndexer.java,434,ArrayList,0,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeIndexer.java,458,KnowledgeChunkAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeIndexer.java,486,KnowledgeChunkAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/KnowledgeIndexer.java,488,KnowledgeChunkAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/RagFlow.java,73,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/RagFlow.java,82,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/knowledge/workflow/RagFlow.java,85,ArrayList,0,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/mail/assembler/MailCommandAssembler.java,26,MailCommand,3,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/memory/assembler/ContextApplicationAssembler.java,34,LinkedHashMap,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/memory/workflow/MemoryFlow.java,152,TreeMap,0,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/memory/workflow/MemoryFlow.java,158,ArrayList,0,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/memory/workflow/MemoryFlow.java,203,StringBuilder,0,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/memory/workflow/MemoryFlow.java,266,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/memory/workflow/MemoryFlow.java,284,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/memory/workflow/MemoryFlow.java,333,MemorySummaryAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/memory/workflow/MemoryFlow.java,456,MemoryFactAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/memory/workflow/MemoryFlow.java,460,MemoryFactAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/memory/workflow/MemoryFlow.java,473,MemoryFactSourceAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/memory/workflow/MemoryFlow.java,479,MemoryFactAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/memory/workflow/MemoryFlow.java,504,MemoryFactSourceAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/memory/workflow/MemoryFlow.java,526,ModelInvocationAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/memory/workflow/MemoryFlow.java,538,ModelInvocationAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/memory/workflow/MemoryFlow.java,565,ModelInvocationAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/memory/workflow/PrivacyCleanup.java,75,MemorySummaryAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/memory/workflow/PrivacyCleanup.java,93,MemoryFactAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/memory/workflow/PrivacyCleanup.java,103,MessageAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/model/assembler/ModelCommandAssembler.java,25,ModelCommand,5,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/model/assembler/ModelCommandAssembler.java,37,ModelCommand,5,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/model/assembler/ModelCommandAssembler.java,53,ModelCommand,5,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/model/assembler/ModelCommandAssembler.java,69,ModelCommand,5,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/model/assembler/ModelCommandAssembler.java,92,ModelCommand,5,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/model/assembler/ModelCommandAssembler.java,104,PromptMessageCommand,2,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/model/assembler/ModelCommandAssembler.java,115,PromptMessageCommand,2,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/model/policy/ModelContextPolicy.java,54,ApplicationException,1,named_policy
hello-travel-application/src/main/java/com/hellotravel/application/persistence/DomainWrites.java,595,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,73,EmailChallengeWriteParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,84,EmailChallengeRemoveParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,95,KnowledgeChunkWriteParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,106,KnowledgeChunkRemoveParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,117,MemoryFactWriteParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,128,MemoryFactRemoveParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,139,LoginSessionWriteParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,150,LoginSessionRemoveParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,161,SyncEventWriteParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,172,SyncEventRemoveParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,183,ChatRunWriteParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,194,ChatRunRemoveParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,205,ModelInvocationWriteParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,216,ModelInvocationRemoveParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,227,UserAccountWriteParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,238,UserAccountRemoveParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,249,ConversationWriteParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,260,ConversationRemoveParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,271,IndexJobWriteParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,282,IndexJobRemoveParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,293,MemoryFactSourceWriteParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,304,MemoryFactSourceRemoveParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,315,KnowledgeDocumentWriteParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,326,KnowledgeDocumentRemoveParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,337,DeviceWriteParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,348,DeviceRemoveParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,359,MessageWriteParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,370,MessageRemoveParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,381,MemorySummaryWriteParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,392,MemorySummaryRemoveParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,403,OutboxEventWriteParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,414,OutboxEventRemoveParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,425,RefreshReceiptWriteParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/persistence/assembler/TravelWriteApplicationAssembler.java,436,RefreshReceiptRemoveParam,1,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/security/assembler/SecurityCommandAssembler.java,33,SecurityCommand,4,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/security/assembler/SecurityCommandAssembler.java,45,SecurityCommand,4,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/security/assembler/SecurityCommandAssembler.java,56,SecurityCommand,4,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/security/assembler/SecurityCommandAssembler.java,68,SecurityCommand,4,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/security/assembler/SecurityCommandAssembler.java,78,SecurityCommand,4,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/security/assembler/SecurityCommandAssembler.java,88,SecurityCommand,4,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/security/assembler/SecurityCommandAssembler.java,100,SecurityCommand,4,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/security/assembler/SecurityCommandAssembler.java,112,SecurityCommand,4,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/security/assembler/SecurityCommandAssembler.java,124,SecurityCommand,4,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/support/Json.java,18,ObjectMapper,0,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/support/Json.java,39,IllegalArgumentException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/support/Json.java,54,IllegalArgumentException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/sync/assembler/SyncApplicationAssembler.java,26,SyncEventResult,6,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/sync/assembler/SyncApplicationAssembler.java,47,SyncResult,3,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/sync/service/SyncApplication.java,46,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/sync/service/SyncApplication.java,52,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/sync/service/SyncApplication.java,69,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/sync/workflow/SyncEvents.java,64,SyncEventAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/sync/workflow/SyncEvents.java,95,OutboxEventAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/assembler/TravelCommandAssembler.java,24,TravelCommand,4,layer_assembler
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/RunCoordinator.java,66,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/RunCoordinator.java,81,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/RunCoordinator.java,85,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/RunCoordinator.java,88,ChatRunAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/RunCoordinator.java,90,ChatRunAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/RunCoordinator.java,97,MessageAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/RunCoordinator.java,132,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/RunCoordinator.java,155,ChatRunAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/RunCoordinator.java,198,ChatRunAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/RunCoordinator.java,212,MessageAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/RunCoordinator.java,273,ModelInvocationAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/RunCoordinator.java,310,ModelInvocationAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/RunCoordinator.java,338,ChatRunAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/RunCoordinator.java,344,ChatRunAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/RunCoordinator.java,351,MessageAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/RunCoordinator.java,393,ChatRunAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/RunCoordinator.java,401,MessageAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/RunCoordinator.java,442,ChatRunAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/RunCoordinator.java,451,MessageAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/RunCoordinator.java,493,ChatRunAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/RunCoordinator.java,503,MessageAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/TravelGraph.java,90,Context,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/TravelGraph.java,94,StateGraph,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/TravelGraph.java,156,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/TravelGraph.java,205,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/TravelGraph.java,267,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/TravelGraph.java,291,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/TravelGraph.java,315,ArrayList,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/TravelGraph.java,322,AtomicLong,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/travel/workflow/TravelGraph.java,346,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/tx/Transactions.java,51,TransactionTemplate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/tx/Transactions.java,68,TransactionTemplate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/tx/Transactions.java,97,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/tx/Transactions.java,101,UserAccountAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/tx/Transactions.java,105,UserAccountAggregate,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/tx/Transactions.java,115,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/tx/Transactions.java,120,ApplicationException,1,application_orchestration
hello-travel-application/src/main/java/com/hellotravel/application/tx/Transactions.java,132,ApplicationException,1,application_orchestration
hello-travel-common/src/main/java/com/hellotravel/common/identity/Ids.java,22,SecureRandom,0,common_or_start
hello-travel-common/src/main/java/com/hellotravel/common/identity/Ids.java,58,BigInteger,2,common_or_start
hello-travel-common/src/main/java/com/hellotravel/common/identity/Ids.java,66,String,1,common_or_start
hello-travel-common/src/main/java/com/hellotravel/common/identity/Ids.java,96,IllegalStateException,1,common_or_start
hello-travel-common/src/main/java/com/hellotravel/common/result/Result.java,26,Result,4,common_or_start
hello-travel-common/src/main/java/com/hellotravel/common/result/Result.java,38,Result,4,common_or_start
hello-travel-common/src/main/java/com/hellotravel/common/result/Result.java,50,IllegalStateException,1,common_or_start
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/aggregate/DeviceAggregate.java,23,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/aggregate/DeviceAggregate.java,46,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/aggregate/DeviceAggregate.java,63,DeviceAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/aggregate/EmailChallengeAggregate.java,23,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/aggregate/EmailChallengeAggregate.java,46,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/aggregate/EmailChallengeAggregate.java,60,EmailChallengeAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/aggregate/EmailChallengeAggregate.java,71,EmailChallengeAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/aggregate/EmailChallengeAggregate.java,83,EmailChallengeAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/aggregate/EmailChallengeAggregate.java,110,EmailChallengeAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/aggregate/LoginSessionAggregate.java,25,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/aggregate/LoginSessionAggregate.java,48,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/aggregate/LoginSessionAggregate.java,63,LoginSessionAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/aggregate/LoginSessionAggregate.java,79,LoginSessionAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/aggregate/LoginSessionAggregate.java,104,LoginSessionAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/aggregate/RefreshReceiptAggregate.java,23,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/aggregate/RefreshReceiptAggregate.java,46,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/aggregate/RefreshReceiptAggregate.java,70,RefreshReceiptAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/aggregate/UserAccountAggregate.java,23,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/aggregate/UserAccountAggregate.java,46,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/aggregate/UserAccountAggregate.java,60,UserAccountAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/aggregate/UserAccountAggregate.java,72,UserAccountAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/aggregate/UserAccountAggregate.java,93,UserAccountAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/DeviceEntity.java,76,DeviceEntity,9,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/DeviceEntity.java,88,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/DeviceEntity.java,92,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/DeviceEntity.java,96,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/EmailChallengeEntity.java,66,IllegalStateException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/EmailChallengeEntity.java,69,EmailChallengeEntity,16,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/EmailChallengeEntity.java,98,EmailChallengeEntity,16,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/EmailChallengeEntity.java,126,EmailChallengeEntity,16,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/EmailChallengeEntity.java,187,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/EmailChallengeEntity.java,191,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/EmailChallengeEntity.java,219,EmailChallengeEntity,16,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/LoginSessionEntity.java,69,LoginSessionEntity,17,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/LoginSessionEntity.java,103,IllegalStateException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/LoginSessionEntity.java,106,LoginSessionEntity,17,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/LoginSessionEntity.java,189,SessionCredentialsValue,4,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/LoginSessionEntity.java,192,IllegalArgumentException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/LoginSessionEntity.java,195,LoginSessionEntity,17,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/LoginSessionEntity.java,224,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/LoginSessionEntity.java,228,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/LoginSessionEntity.java,232,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/LoginSessionEntity.java,236,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/RefreshReceiptEntity.java,65,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/RefreshReceiptEntity.java,87,RefreshReceiptEntity,6,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/UserAccountEntity.java,45,IllegalStateException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/UserAccountEntity.java,48,UserAccountEntity,11,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/UserAccountEntity.java,71,UserAccountEntity,11,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/UserAccountEntity.java,105,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/UserAccountEntity.java,109,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/UserAccountEntity.java,136,IllegalArgumentException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/entity/UserAccountEntity.java,139,UserAccountEntity,11,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/auth/model/value/SessionCredentialsValue.java,22,IllegalArgumentException,1,domain_model_or_decision
