file,package,constructors,mapping_calls,long_constructors,review_category
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/model/param/MemoryFactSourceWriteParam.java,com.hellotravel.domain.persistence.model.param,0,0,0,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/model/param/MemoryFactWriteParam.java,com.hellotravel.domain.persistence.model.param,0,0,0,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/model/param/MemorySummaryRemoveParam.java,com.hellotravel.domain.persistence.model.param,0,0,0,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/model/param/MemorySummaryWriteParam.java,com.hellotravel.domain.persistence.model.param,0,0,0,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/model/param/MessageRemoveParam.java,com.hellotravel.domain.persistence.model.param,0,0,0,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/model/param/MessageWriteParam.java,com.hellotravel.domain.persistence.model.param,0,0,0,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/model/param/ModelInvocationRemoveParam.java,com.hellotravel.domain.persistence.model.param,0,0,0,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/model/param/ModelInvocationWriteParam.java,com.hellotravel.domain.persistence.model.param,0,0,0,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/model/param/OutboxEventRemoveParam.java,com.hellotravel.domain.persistence.model.param,0,0,0,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/model/param/OutboxEventWriteParam.java,com.hellotravel.domain.persistence.model.param,0,0,0,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/model/param/RefreshReceiptRemoveParam.java,com.hellotravel.domain.persistence.model.param,0,0,0,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/model/param/RefreshReceiptWriteParam.java,com.hellotravel.domain.persistence.model.param,0,0,0,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/model/param/SyncEventRemoveParam.java,com.hellotravel.domain.persistence.model.param,0,0,0,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/model/param/SyncEventWriteParam.java,com.hellotravel.domain.persistence.model.param,0,0,0,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/model/param/UserAccountRemoveParam.java,com.hellotravel.domain.persistence.model.param,0,0,0,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/model/param/UserAccountWriteParam.java,com.hellotravel.domain.persistence.model.param,0,0,0,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,com.hellotravel.domain.persistence.service,85,34,0,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/query/model/value/FilterValue.java,com.hellotravel.domain.query.model.value,0,0,0,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/query/model/value/QueryValue.java,com.hellotravel.domain.query.model.value,6,0,0,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/sync/model/aggregate/OutboxEventAggregate.java,com.hellotravel.domain.sync.model.aggregate,5,0,0,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/sync/model/aggregate/SyncEventAggregate.java,com.hellotravel.domain.sync.model.aggregate,3,0,0,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/sync/model/entity/OutboxEventEntity.java,com.hellotravel.domain.sync.model.entity,6,0,3,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/sync/model/entity/SyncEventEntity.java,com.hellotravel.domain.sync.model.entity,2,0,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/sync/repository/OutboxEventRepository.java,com.hellotravel.domain.sync.repository,0,0,0,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/sync/repository/SyncEventRepository.java,com.hellotravel.domain.sync.repository,0,0,0,domain_model_or_decision
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/TravelBaseRepository.java,com.hellotravel.infrastructure,4,0,0,common_or_start
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/auth/converter/DevicePersistenceConverter.java,com.hellotravel.infrastructure.auth.converter,3,0,1,output_converter
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/auth/converter/EmailChallengePersistenceConverter.java,com.hellotravel.infrastructure.auth.converter,3,0,1,output_converter
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/auth/converter/LoginSessionPersistenceConverter.java,com.hellotravel.infrastructure.auth.converter,3,0,1,output_converter
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/auth/converter/RefreshReceiptPersistenceConverter.java,com.hellotravel.infrastructure.auth.converter,3,0,1,output_converter
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/auth/converter/UserAccountPersistenceConverter.java,com.hellotravel.infrastructure.auth.converter,3,0,1,output_converter
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/auth/mysql/mapper/DeviceMapper.java,com.hellotravel.infrastructure.auth.mysql.mapper,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/auth/mysql/mapper/EmailChallengeMapper.java,com.hellotravel.infrastructure.auth.mysql.mapper,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/auth/mysql/mapper/LoginSessionMapper.java,com.hellotravel.infrastructure.auth.mysql.mapper,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/auth/mysql/mapper/RefreshReceiptMapper.java,com.hellotravel.infrastructure.auth.mysql.mapper,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/auth/mysql/mapper/UserAccountMapper.java,com.hellotravel.infrastructure.auth.mysql.mapper,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/auth/mysql/pojo/DevicePO.java,com.hellotravel.infrastructure.auth.mysql.pojo,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/auth/mysql/pojo/EmailChallengePO.java,com.hellotravel.infrastructure.auth.mysql.pojo,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/auth/mysql/pojo/LoginSessionPO.java,com.hellotravel.infrastructure.auth.mysql.pojo,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/auth/mysql/pojo/RefreshReceiptPO.java,com.hellotravel.infrastructure.auth.mysql.pojo,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/auth/mysql/pojo/UserAccountPO.java,com.hellotravel.infrastructure.auth.mysql.pojo,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/auth/repository/DeviceRepositoryImpl.java,com.hellotravel.infrastructure.auth.repository,4,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/auth/repository/EmailChallengeRepositoryImpl.java,com.hellotravel.infrastructure.auth.repository,4,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/auth/repository/LoginSessionRepositoryImpl.java,com.hellotravel.infrastructure.auth.repository,4,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/auth/repository/RefreshReceiptRepositoryImpl.java,com.hellotravel.infrastructure.auth.repository,4,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/auth/repository/UserAccountRepositoryImpl.java,com.hellotravel.infrastructure.auth.repository,4,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/chat/converter/ChatRunPersistenceConverter.java,com.hellotravel.infrastructure.chat.converter,3,0,1,output_converter
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/chat/converter/ConversationPersistenceConverter.java,com.hellotravel.infrastructure.chat.converter,3,0,1,output_converter
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/chat/converter/MessagePersistenceConverter.java,com.hellotravel.infrastructure.chat.converter,3,0,1,output_converter
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/chat/converter/ModelInvocationPersistenceConverter.java,com.hellotravel.infrastructure.chat.converter,3,0,1,output_converter
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/chat/mysql/mapper/ChatRunMapper.java,com.hellotravel.infrastructure.chat.mysql.mapper,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/chat/mysql/mapper/ConversationMapper.java,com.hellotravel.infrastructure.chat.mysql.mapper,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/chat/mysql/mapper/MessageMapper.java,com.hellotravel.infrastructure.chat.mysql.mapper,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/chat/mysql/mapper/ModelInvocationMapper.java,com.hellotravel.infrastructure.chat.mysql.mapper,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/chat/mysql/pojo/ChatRunPO.java,com.hellotravel.infrastructure.chat.mysql.pojo,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/chat/mysql/pojo/ConversationPO.java,com.hellotravel.infrastructure.chat.mysql.pojo,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/chat/mysql/pojo/MessagePO.java,com.hellotravel.infrastructure.chat.mysql.pojo,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/chat/mysql/pojo/ModelInvocationPO.java,com.hellotravel.infrastructure.chat.mysql.pojo,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/chat/repository/ChatRunRepositoryImpl.java,com.hellotravel.infrastructure.chat.repository,4,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/chat/repository/ConversationRepositoryImpl.java,com.hellotravel.infrastructure.chat.repository,4,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/chat/repository/MessageRepositoryImpl.java,com.hellotravel.infrastructure.chat.repository,4,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/chat/repository/ModelInvocationRepositoryImpl.java,com.hellotravel.infrastructure.chat.repository,4,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/exception/InfrastructureErrorCode.java,com.hellotravel.infrastructure.exception,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/exception/InfrastructureException.java,com.hellotravel.infrastructure.exception,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/knowledge/converter/IndexJobPersistenceConverter.java,com.hellotravel.infrastructure.knowledge.converter,3,0,1,output_converter
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/knowledge/converter/KnowledgeChunkPersistenceConverter.java,com.hellotravel.infrastructure.knowledge.converter,3,0,1,output_converter
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/knowledge/converter/KnowledgeDocumentPersistenceConverter.java,com.hellotravel.infrastructure.knowledge.converter,3,0,1,output_converter
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/knowledge/mysql/mapper/IndexJobMapper.java,com.hellotravel.infrastructure.knowledge.mysql.mapper,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/knowledge/mysql/mapper/KnowledgeChunkMapper.java,com.hellotravel.infrastructure.knowledge.mysql.mapper,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/knowledge/mysql/mapper/KnowledgeDocumentMapper.java,com.hellotravel.infrastructure.knowledge.mysql.mapper,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/knowledge/mysql/pojo/IndexJobPO.java,com.hellotravel.infrastructure.knowledge.mysql.pojo,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/knowledge/mysql/pojo/KnowledgeChunkPO.java,com.hellotravel.infrastructure.knowledge.mysql.pojo,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/knowledge/mysql/pojo/KnowledgeDocumentPO.java,com.hellotravel.infrastructure.knowledge.mysql.pojo,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/knowledge/repository/IndexJobRepositoryImpl.java,com.hellotravel.infrastructure.knowledge.repository,4,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/knowledge/repository/KnowledgeChunkRepositoryImpl.java,com.hellotravel.infrastructure.knowledge.repository,4,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/knowledge/repository/KnowledgeDocumentRepositoryImpl.java,com.hellotravel.infrastructure.knowledge.repository,4,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/memory/converter/MemoryFactPersistenceConverter.java,com.hellotravel.infrastructure.memory.converter,3,0,1,output_converter
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/memory/converter/MemoryFactSourcePersistenceConverter.java,com.hellotravel.infrastructure.memory.converter,3,0,1,output_converter
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/memory/converter/MemorySummaryPersistenceConverter.java,com.hellotravel.infrastructure.memory.converter,3,0,1,output_converter
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/memory/mysql/mapper/MemoryFactMapper.java,com.hellotravel.infrastructure.memory.mysql.mapper,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/memory/mysql/mapper/MemoryFactSourceMapper.java,com.hellotravel.infrastructure.memory.mysql.mapper,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/memory/mysql/mapper/MemorySummaryMapper.java,com.hellotravel.infrastructure.memory.mysql.mapper,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/memory/mysql/pojo/MemoryFactPO.java,com.hellotravel.infrastructure.memory.mysql.pojo,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/memory/mysql/pojo/MemoryFactSourcePO.java,com.hellotravel.infrastructure.memory.mysql.pojo,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/memory/mysql/pojo/MemorySummaryPO.java,com.hellotravel.infrastructure.memory.mysql.pojo,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/memory/repository/MemoryFactRepositoryImpl.java,com.hellotravel.infrastructure.memory.repository,4,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/memory/repository/MemoryFactSourceRepositoryImpl.java,com.hellotravel.infrastructure.memory.repository,4,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/memory/repository/MemorySummaryRepositoryImpl.java,com.hellotravel.infrastructure.memory.repository,4,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/sync/converter/OutboxEventPersistenceConverter.java,com.hellotravel.infrastructure.sync.converter,3,0,1,output_converter
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/sync/converter/SyncEventPersistenceConverter.java,com.hellotravel.infrastructure.sync.converter,3,0,1,output_converter
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/sync/mysql/mapper/OutboxEventMapper.java,com.hellotravel.infrastructure.sync.mysql.mapper,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/sync/mysql/mapper/SyncEventMapper.java,com.hellotravel.infrastructure.sync.mysql.mapper,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/sync/mysql/pojo/OutboxEventPO.java,com.hellotravel.infrastructure.sync.mysql.pojo,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/sync/mysql/pojo/SyncEventPO.java,com.hellotravel.infrastructure.sync.mysql.pojo,0,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/sync/repository/OutboxEventRepositoryImpl.java,com.hellotravel.infrastructure.sync.repository,4,0,0,persistence_mapping
hello-travel-infrastructure/src/main/java/com/hellotravel/infrastructure/sync/repository/SyncEventRepositoryImpl.java,com.hellotravel.infrastructure.sync.repository,4,0,0,persistence_mapping
hello-travel-model/src/main/java/com/hellotravel/model/auth/MailDO.java,com.hellotravel.model.auth,0,0,0,internal_contract
hello-travel-model/src/main/java/com/hellotravel/model/knowledge/FileDO.java,com.hellotravel.model.knowledge,0,0,0,internal_contract
hello-travel-model/src/main/java/com/hellotravel/model/knowledge/VectorDO.java,com.hellotravel.model.knowledge,0,0,0,internal_contract
hello-travel-model/src/main/java/com/hellotravel/model/knowledge/VectorHitDO.java,com.hellotravel.model.knowledge,0,0,0,internal_contract
hello-travel-model/src/main/java/com/hellotravel/model/persistence/WriteDO.java,com.hellotravel.model.persistence,0,0,0,internal_contract
hello-travel-model/src/main/java/com/hellotravel/model/security/SecurityDO.java,com.hellotravel.model.security,0,0,0,internal_contract
hello-travel-model/src/main/java/com/hellotravel/model/travel/ModelDO.java,com.hellotravel.model.travel,0,0,0,internal_contract
hello-travel-model/src/main/java/com/hellotravel/model/travel/TravelDO.java,com.hellotravel.model.travel,0,0,0,internal_contract
hello-travel-start/src/main/java/com/hellotravel/start/Application.java,com.hellotravel.start,2,0,0,common_or_start
hello-travel-start/src/main/java/com/hellotravel/start/config/DomainConfiguration.java,com.hellotravel.start.config,1,0,1,common_or_start
hello-travel-start/src/main/java/com/hellotravel/start/config/ProductionConfiguration.java,com.hellotravel.start.config,5,0,0,common_or_start
hello-travel-start/src/main/java/com/hellotravel/start/config/ProtocolConfiguration.java,com.hellotravel.start.config,0,0,0,common_or_start
hello-travel-start/src/main/java/com/hellotravel/start/config/SchedulingConfiguration.java,com.hellotravel.start.config,0,0,0,common_or_start
